,Numéro de mesure,Longitude,Latitude,Position,Insee,Adresse,Complément,Code postal,Commune,Date de mesure,Mesure réalisée,Rapport,Conformité de la mesure,Niveau_global,Type d'environnement,Laboratoire,target
706,122302,3.8917699999999997,43.61723,"03° 53' 30.38'' Est, 43° 37' 02.01'' Nord",34172,51 Boulevard Ernest Renan,,34000,MONTPELLIER,20/07/2015,En intérieur,R_SO1988_1_1PUB.pdf,Oui,7.036447748784962,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
707,122307,3.8904900000000002,43.617470000000004,"03° 53' 25.78'' Est, 43° 37' 02.89'' Nord",34172,48 Boulevard Ernest Renan,,34000,MONTPELLIER,21/07/2015,En intérieur,R_SO1982_1_15PUB.pdf,Oui,6.034553343908349,Lieu d'habitation,EXEM,0
708,122315,3.84895,43.683040000000005,"03° 50' 56.22'' Est, 43° 40' 58.95'' Nord",34247,3 Avenue du Val de Montferrand,,34980,SAINT-CLEMENT-DE-RIVIERE,20/07/2015,En intérieur,R_SO1991_1_1PUB.pdf,Oui,6.891475092286396,Lieu d'habitation,EXEM,0
709,122323,3.89071,43.61759,"03° 53' 26.54'' Est, 43° 37' 03.31'' Nord",34172,47 Boulevard Ernest Renan,,34000,MONTPELLIER,21/07/2015,En intérieur,R_SO1982_1_7PUB.pdf,Oui,7.158822609897426,Lieu d'habitation,EXEM,0
710,122369,3.89267,43.61541,"03° 53' 33.61'' Est, 43° 36' 55.49'' Nord",34172,422 Rue la Pépinière,,34000,MONTPELLIER,22/07/2015,En intérieur,R_SO2029_1_1PUB.pdf,Oui,7.541406532378037,Lieu d'habitation,EXEM,0
711,122371,3.8915,43.61841,"03° 53' 29.39'' Est, 43° 37' 06.27'' Nord",34172,196 Rue des paradisiers,,34000,MONTPELLIER,23/07/2015,En intérieur,R_SO1982_1_6PUB.pdf,Oui,7.788803214313075,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
712,122372,3.8877300000000004,43.61546,"03° 53' 15.84'' Est, 43° 36' 55.65'' Nord",34172,403 Avenue de Saint Maur,,34000,MONTPELLIER,23/07/2015,En intérieur,R_SO1982_1_1PUB.pdf,Oui,6.067673540897276,Lieu d'habitation,EXEM,0
713,122373,3.8908400000000003,43.61737,"03° 53' 27.01'' Est, 43° 37' 02.53'' Nord",34172,48 Boulevard Ernest Renan,,34000,MONTPELLIER,22/07/2015,En intérieur,R_SO1982_1_9PUB.pdf,Oui,7.6127868304570585,Lieu d'habitation,EXEM,0
714,122377,3.8938900000000003,43.61858,"03° 53' 37.99'' Est, 43° 37' 06.90'' Nord",34172,1100 Avenue de Saint Maur,,34000,MONTPELLIER,23/07/2015,En intérieur,R_SO1982_1_2PUB.pdf,Oui,7.707635626624249,Lieu d'habitation,EXEM,0
715,122382,3.8915699999999998,43.61716,"03° 53' 29.64'' Est, 43° 37' 01.77'' Nord",34172,56 Boulevard Ernest Renan,,34000,MONTPELLIER,22/07/2015,En intérieur,R_SO1982_1_12PUB.pdf,Oui,7.46960008738146,Lieu d'habitation,EXEM,0
716,122451,3.8905,43.61785,"03° 53' 25.79'' Est, 43° 37' 04.26'' Nord",34172,5 Impasse Viala,,34000,MONTPELLIER,23/07/2015,En intérieur,R_SO1982_1_3PUB.pdf,Oui,7.917595856464677,Lieu d'habitation,EXEM,0
717,122720,3.60638,43.4276,"03° 36' 22.95'' Est, 43° 25' 39.34'' Nord",34157,7 Rue Sadi Carnot,,34140,MEZE,17/08/2015,En intérieur,R_SO2063_1_1PUB.pdf,Oui,7.688989984534732,Lieu d'habitation,EXEM,0
718,122747,3.6067699999999996,43.42734,"03° 36' 24.36'' Est, 43° 25' 38.42'' Nord",34157,20 Rue Sadi Carnot,,34140,MEZE,18/08/2015,En intérieur,R_SO2063_1_5PUB.pdf,Oui,7.775021294860882,"Commerce (Centre commercial, ?",EXEM,0
719,122748,3.6066199999999995,43.42747,"03° 36' 23.85'' Est, 43° 25' 38.89'' Nord",34157,13 Rue Sadi Carnot,,34140,MEZE,18/08/2015,En intérieur,R_SO2063_1_3PUB.pdf,Oui,6.5217991886195525,Lieu d'habitation,EXEM,0
720,122753,3.60621,43.42814,"03° 36' 22.35'' Est, 43° 25' 41.29'' Nord",34157,10 Avenue De Montpellier,,34140,MEZE,18/08/2015,En intérieur,R_SO2063_1_8PUB.pdf,Oui,6.421867897867328,"Commerce (Centre commercial, ?",EXEM,0
721,122853,4.01817,43.77063,"04° 01' 05.42'' Est, 43° 46' 14.28'' Nord",34110,76 Chemin Du Moulin à Vent,,34160,GALARGUES,19/08/2015,En intérieur,R_SO2073_1_1PUB.pdf,Oui,6.106139959635623,Lieu d'habitation,EXEM,0
722,123039,3.23827,43.34558,"03° 14' 17.77'' Est, 43° 20' 44.09'' Nord",34032,15 Avenue Pierre Verdier,,34500,BEZIERS,16/09/2015,En intérieur,R_SO2102_1_1PUB.pdf,Oui,7.917914544489475,Divers,EXEM,0
723,123053,3.8685699999999996,43.636759999999995,"03° 52' 06.86'' Est, 43° 38' 12.34'' Nord",34172,16 Rue Prosper Lissagaray,,34090,MONTPELLIER,16/09/2015,En intérieur,R_SO2108_1_1PUB.pdf,Oui,7.329296947859939,Lieu d'habitation,EXEM,0
724,123056,3.8773800000000005,43.61076,"03° 52' 38.58'' Est, 43° 36' 38.74'' Nord",34172,27 Rue Foch,,34000,MONTPELLIER,16/09/2015,En intérieur,R_SO2142_1_2PUB.pdf,Oui,7.219092787477246,Lieu d'habitation,EXEM,0
725,123059,3.669,43.496109999999994,"03° 40' 08.40'' Est, 43° 29' 45.99'' Nord",34213,30 Avenue Bois de Boulogne,,34560,POUSSAN,16/09/2015,En intérieur,R_SO2151_1_1PUB.pdf,Oui,6.4881353538503514,Lieu d'habitation,EXEM,0
726,123061,3.9140599999999997,43.60087,"03° 54' 50.60'' Est, 43° 36' 03.12'' Nord",34172,194 Avenue Nina Simone,,34960,MONTPELLIER,17/09/2015,En intérieur,R_SO2142_1_1PUB.pdf,Oui,7.574498711771282,Locaux professionnels non accessibles au public,EXEM,0
727,123146,3.69675,43.41256,"03° 41' 48.28'' Est, 43° 24' 45.23'' Nord",34301,78 Place Cambon,,34200,SETE,29/09/2015,En intérieur,R_SO2122_1_1PUB.pdf,Oui,6.90160886272002,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
728,123148,3.4663800000000005,43.31735,"03° 27' 58.96'' Est, 43° 19' 02.47'' Nord",34003,Rue de la Digue,,34300,AGDE,29/09/2015,En intérieur,R_SO2123_1_1PUB.pdf,Oui,7.321665411033065,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
729,123396,3.20813,43.35015,"03° 12' 29.26'' Est, 43° 21' 00.53'' Nord",34032,11 Impasse André Dauchez,,34500,BEZIERS,20/10/2015,En intérieur,R_SO2277_1_1PUB.pdf,Oui,7.30360550850999,Lieu d'habitation,EXEM,0
730,123420,3.23247,43.3381,"03° 13' 56.87'' Est, 43° 20' 17.16'' Nord",34032,3 Rue Georges Guynemer,,34500,BEZIERS,19/10/2015,En intérieur,R_SO2254_1_1PUB.pdf,Oui,6.071260275305964,Lieu d'habitation,EXEM,0
731,123601,3.87014,43.61612,"03° 52' 12.49'' Est, 43° 36' 58.02'' Nord",34172,5 Rue De La Sauzede,,34000,MONTPELLIER,02/11/2015,En intérieur,R_SO2274_1_2PUB.pdf,Oui,6.33601155223985,Lieu d'habitation,EXEM,0
732,123639,3.8680800000000004,43.60887,"03° 52' 05.07'' Est, 43° 36' 31.95'' Nord",34172,18 Rue Emile Zola,,34000,MONTPELLIER,03/11/2015,En intérieur,R_SO2274_1_1PUB.pdf,Oui,7.103158000922632,Lieu d'habitation,EXEM,0
733,123790,3.2189099999999997,43.33648,"03° 13' 08.07'' Est, 43° 20' 11.32'' Nord",34032,14 Boulevard de Verdun,,34500,BEZIERS,09/11/2015,En intérieur,R_SO2230_1_1PUB.pdf,Oui,7.174023148032187,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
734,124231,3.88279,43.60972,"03° 52' 58.03'' Est, 43° 36' 35.00'' Nord",34172,14 Avenue Frédéric Mistral,,34000,MONTPELLIER,10/12/2015,En intérieur,R_SO2350_1_1PUB.pdf,Oui,6.325379867564337,Lieu d'habitation,EXEM,0
735,124928,3.9243300000000003,43.683040000000005,"03° 55' 27.58'' Est, 43° 40' 58.95'' Nord",34309,Place de l'Eglise,,34820,TEYRAN,07/01/2016,En intérieur,R_SO2482_1_3PUB.pdf,Oui,6.544094864892518,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
736,125724,3.87775,43.55656,"03° 52' 39.90'' Est, 43° 33' 23.60'' Nord",34129,Avenue du Montpelliéret,Site Maurin - Bâtiment BEX,34970,LATTES,26/01/2016,En intérieur,Rapport public AU121501-R.pdf,Oui,6.439599575444323,Locaux professionnels non accessibles au public,AEXPERTISE,0
737,125881,3.8623800000000004,43.589420000000004,"03° 51' 44.57'' Est, 43° 35' 21.92'' Nord",34172,85 Rue Charles Vanel,,34070,MONTPELLIER,08/02/2016,En intérieur,R_SO2546_1_1PUB.pdf,Oui,7.481199318144592,Lieu d'habitation,EXEM,0
738,126287,3.21445,43.34329,"03° 12' 52.00'' Est, 43° 20' 35.84'' Nord",34032,5 Rue Mairan,,34500,BEZIERS,07/03/2016,En intérieur,R_SO2688_1_1PUB.pdf,Oui,7.207671211535491,Lieu d'habitation,EXEM,0
739,126513,3.23223,43.34956,"03° 13' 56.04'' Est, 43° 20' 58.43'' Nord",34032,16 Rue Ferdinand de Lesseps,,34500,BEZIERS,04/04/2016,En intérieur,R_SO2767_1_1PUB.pdf,Oui,6.114732044216286,Lieu d'habitation,EXEM,0
740,126522,2.7916,43.50466,"02° 47' 29.76'' Est, 43° 30' 16.77'' Nord",34229,7 Chemin Neuf,,34220,RIOLS,04/04/2016,En intérieur,R_SO2766_1_1PUB.pdf,Oui,6.7047176970748446,Lieu d'habitation,EXEM,0
741,127056,3.21453,43.36111,"03° 12' 52.31'' Est, 43° 21' 39.99'' Nord",34032,114 Rue de l'Oranger,,34500,BEZIERS,17/05/2016,En intérieur,R_SO2934_1_1PUB.pdf,Oui,7.271741706467185,Lieu d'habitation,EXEM,0
742,127159,3.23178,43.33605,"03° 13' 54.42'' Est, 43° 20' 09.78'' Nord",34032,28 Rue Jean Mermoz,,34500,BEZIERS,17/05/2016,En intérieur,R_SO2933_1_1PUB.pdf,Oui,6.50042671864564,Lieu d'habitation,EXEM,0
743,127397,2.5984,43.328790000000005,"02° 35' 54.22'' Est, 43° 19' 43.65'' Nord",34097,5 Route de Carcassonne,,34210,FELINES-MINERVOIS,08/06/2016,En intérieur,R_SO2956_1_1PUB.pdf,Oui,7.230530520711924,Lieu d'habitation,EXEM,0
744,127846,3.23365,43.336040000000004,"03° 14' 01.14'' Est, 43° 20' 09.75'' Nord",34032,20 Rue Louis Carayon,,34500,BEZIERS,05/07/2016,En intérieur,R_SO3028_1_1PUB.pdf,Oui,6.331348871626873,Lieu d'habitation,EXEM,0
745,128119,3.89088,43.60792,"03° 53' 27.16'' Est, 43° 36' 28.52'' Nord",34172,50 Place Zeus,,34000,MONTPELLIER,11/08/2016,En intérieur,R_SO3172_1_1PUB.pdf,Oui,7.293689587306442,Locaux professionnels non accessibles au public,EXEM,0
746,128131,3.8909199999999995,43.60819,"03° 53' 27.31'' Est, 43° 36' 29.47'' Nord",34172,Rue Léon Blum,,34000,MONTPELLIER,11/08/2016,En intérieur,R_SO3172_1_2PUB.pdf,Oui,7.464495554345853,Locaux professionnels non accessibles au public,EXEM,0
747,128176,3.1867,43.46958,"03° 11' 12.12'' Est, 43° 28' 10.47'' Nord",34258,9 Rue des Pins,,34480,SAINT-GENIES-DE-FONTEDIT,31/08/2016,En intérieur,R_SO3218_1_1PUB.pdf,Oui,7.644767366086877,Lieu d'habitation,EXEM,0
748,128325,3.84324,43.6114,"03° 50' 35.66'' Est, 43° 36' 41.05'' Nord",34172,125 Avenue de Lodève,,34000,MONTPELLIER,30/10/2014,En intérieur,R_SO913_1_1PUB.pdf,Oui,7.900859542081938,Locaux professionnels non accessibles au public,EXEM,0
749,128657,3.6899900000000003,43.44955,"03° 41' 23.96'' Est, 43° 26' 58.39'' Nord",34023,67 Rue des Palombes,,34540,BALARUC-LES-BAINS,26/07/2016,En intérieur,R_SO3147_1_2PUB.pdf,Oui,6.290676625550917,Lieu d'habitation,EXEM,0
750,128663,3.69038,43.4498,"03° 41' 25.35'' Est, 43° 26' 59.27'' Nord",34023,4 Plan de Thau,,34540,BALARUC-LES-BAINS,11/08/2016,En intérieur,R_SO3147_1_1PUB.pdf,Oui,7.920511875749431,Lieu d'habitation,EXEM,0
751,128717,3.82481,43.605270000000004,"03° 49' 29.31'' Est, 43° 36' 18.98'' Nord",34172,63 Impasse des Millepertuis,,34070,MONTPELLIER,24/10/2016,En intérieur,R_SO3338_1_1PUB.pdf,Oui,6.217327385228073,Lieu d'habitation,EXEM,0
752,128818,3.22844,43.35313,"03° 13' 42.37'' Est, 43° 21' 11.26'' Nord",34032,5 Rue Claude Farrère,,34500,BEZIERS,09/11/2016,En intérieur,R_SO3356_1_1PUB.pdf,Oui,6.25631635682607,Lieu d'habitation,EXEM,0
753,128828,3.3165,43.50377,"03° 18' 59.39'' Est, 43° 30' 13.58'' Nord",34237,7 Rue Jean Calas,,34320,ROUJAN,09/11/2016,En intérieur,R_SO3393_1_1PUB.pdf,Oui,7.556778091822954,Lieu d'habitation,EXEM,0
754,129096,3.6899300000000004,43.4494,"03° 41' 23.73'' Est, 43° 26' 57.83'' Nord",34023,69 Rue des Palombes,,34540,BALARUC-LES-BAINS,19/09/2016,En intérieur,R_SO3240_1_1PUB.pdf,Oui,6.353957751239033,Lieu d'habitation,EXEM,0
755,129123,3.82818,43.56957,"03° 49' 41.44'' Est, 43° 34' 10.46'' Nord",34270,16 Rue des Carrières,,34430,SAINT-JEAN-DE-VEDAS,12/12/2016,En intérieur,R_SO3506_1_1PUB.pdf,Oui,6.0157087267024885,Lieu d'habitation,EXEM,0
756,129124,3.8841,43.59169,"03° 53' 02.75'' Est, 43° 35' 30.08'' Nord",34172,11 Rue des Catalpas,,34070,MONTPELLIER,13/12/2016,En intérieur,R_SO3509_1_1PUB.pdf,Oui,7.977364293419987,Lieu d'habitation,EXEM,0
757,129129,3.8749300000000004,43.61234,"03° 52' 29.76'' Est, 43° 36' 44.43'' Nord",34172,4 Rue Saint-Pierre,,34000,MONTPELLIER,12/12/2016,En intérieur,R_SO3542_1_1PUB.pdf,Oui,6.711445698906184,Lieu d'habitation,EXEM,0
758,129133,3.8312699999999995,43.573440000000005,"03° 49' 52.56'' Est, 43° 34' 24.39'' Nord",34270,129 Chemin de la Roque,,34430,SAINT-JEAN-DE-VEDAS,12/12/2016,En intérieur,R_SO3495_1_1PUB.pdf,Oui,7.02031989788117,Divers,EXEM,0
759,129134,3.87719,43.61103,"03° 52' 37.87'' Est, 43° 36' 39.70'' Nord",34172,8 Place du Marché aux Fleurs,,34000,MONTPELLIER,12/12/2016,En intérieur,R_SO3521_1_1PUB.pdf,Oui,6.330543927776683,Lieu d'habitation,EXEM,0
760,129242,3.1095599999999997,43.390190000000004,"03° 06' 34.42'' Est, 43° 23' 24.68'' Nord",34069,19 Avenue Jean Moulin,,34370,CAZOULS-LES-BEZIERS,24/10/2016,En intérieur,R_SO3318_1_1PUB.pdf,Oui,6.020220136644387,Lieu d'habitation,EXEM,0
761,129381,3.84095,43.61677,"03° 50' 27.40'' Est, 43° 37' 00.37'' Nord",34172,148 Rue Marius Carrieu,,34080,MONTPELLIER,03/01/2017,En intérieur,R_SO3571_1_1PUB.pdf,Oui,6.295359149830762,Divers,EXEM,0
762,129383,3.9034699999999996,43.60682,"03° 54' 12.50'' Est, 43° 36' 24.54'' Nord",34172,170 Rue Fra Angelico,,34000,MONTPELLIER,04/01/2017,En intérieur,R_SO3583_1_1PUB.pdf,Oui,7.474224846542305,Lieu d'habitation,EXEM,0
763,129715,4.07142,43.56268,"04° 04' 17.12'' Est, 43° 33' 45.63'' Nord",34344,31 Allée des Oliviers,,34280,LA GRANDE-MOTTE,08/02/2017,En intérieur,R_SO3712_1_1PUB.pdf,Oui,6.480916521990543,Lieu d'habitation,EXEM,0
764,129718,3.8874699999999995,43.606970000000004,"03° 53' 14.87'' Est, 43° 36' 25.07'' Nord",34172,140 Allée du Nouveau Monde,,34000,MONTPELLIER,09/02/2017,En intérieur,R_SO3754_1_1PUB.pdf,Oui,7.528553419408475,Lieu d'habitation,EXEM,0
765,129770,3.24904,43.412279999999996,"03° 14' 56.53'' Est, 43° 24' 44.21'' Nord",34025,22 Rue de la Fontaine Neuve,,34290,BASSAN,09/02/2017,En intérieur,R_SO3670_1_1PUB.pdf,Oui,6.771147569019822,Lieu d'habitation,EXEM,0
766,129792,3.5098300000000004,43.29141,"03° 30' 35.39'' Est, 43° 17' 29.08'' Nord",34003,4 Résidence Les Maisons du Cap,,34300,AGDE,09/02/2017,En intérieur,R_SO3755_1_1PUB.pdf,Oui,7.347564356836453,Lieu d'habitation,EXEM,0
767,130012,3.4894,43.30045,"03° 29' 21.85'' Est, 43° 18' 01.61'' Nord",34003,9 Rue de la Science,,34300,AGDE,08/03/2017,En intérieur,R_SO3857_1_1PUB.pdf,Oui,6.283225422985673,Lieu d'habitation,EXEM,0
768,130211,3.9681699999999998,43.65736,"03° 58' 05.40'' Est, 43° 39' 26.51'' Nord",34327,2 Impasse Escuret,,34740,VENDARGUES,11/04/2017,En intérieur,R_SO3954_1_1PUB.pdf,Oui,7.308508244974314,Lieu d'habitation,EXEM,0
769,130226,3.27835,43.28317,"03° 16' 42.05'' Est, 43° 16' 59.39'' Nord",34299,20 Rue Barbès,,34410,SERIGNAN,10/04/2017,En intérieur,R_SO3952_1_2PUB.pdf,Oui,6.635073591528017,Lieu d'habitation,EXEM,0
770,130624,3.8310699999999995,43.57392,"03° 49' 51.87'' Est, 43° 34' 26.13'' Nord",34270,32 Chemin de la Roque,,34430,SAINT-JEAN-DE-VEDAS,30/05/2017,En intérieur,R_SO4085_1_1PUB.pdf,Oui,6.959625636773252,Lieu d'habitation,EXEM,0
771,130629,3.2824400000000002,43.282379999999996,"03° 16' 56.80'' Est, 43° 16' 56.55'' Nord",34299,3 Chemin de l'Airoule,,34410,SERIGNAN,10/04/2017,En intérieur,R_SO4057_1_1PUB.pdf,Oui,7.698125784126955,Lieu d'habitation,EXEM,0
772,130692,3.36922,43.70118,"03° 22' 09.19'' Est, 43° 42' 04.24'' Nord",34036,9 Place du Micocoulier,,34700,LE BOSC,01/06/2017,En intérieur,R_SO4176_1_1PUB.pdf,Oui,7.71831138721064,Lieu d'habitation,EXEM,0
773,130886,3.8549800000000003,43.66534,"03° 51' 17.92'' Est, 43° 39' 55.23'' Nord",34169,192 Chemin des aigueillères,,34980,MONTFERRIER-SUR-LEZ,29/06/2017,En intérieur,R_SO4273_1_1PUB.pdf,Oui,7.625770462528766,Lieu d'habitation,EXEM,0
774,133288,3.8904699999999997,43.60807,"03° 53' 25.68'' Est, 43° 36' 29.04'' Nord",34172,Rue Léon Blum,,34000,MONTPELLIER,27/11/2017,En intérieur,R_SO5223_1_3PUB.pdf,Oui,6.578068928690597,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
775,133911,3.8259,43.607209999999995,"03° 49' 33.25'' Est, 43° 36' 25.97'' Nord",34172,8 Rue des Passiflores,,34070,MONTPELLIER,20/11/2017,En intérieur,R_SO5399_1_1PUB.pdf,Oui,6.69356724702315,Lieu d'habitation,EXEM,0
776,133945,3.85101,43.60707,"03° 51' 03.63'' Est, 43° 36' 25.47'' Nord",34172,19 Rue de la Figairasse,,34070,MONTPELLIER,14/12/2017,En intérieur,R_SO5508_1_1PUB.pdf,Oui,7.978783455428621,Divers,EXEM,0
777,134819,3.91137,43.62472,"03° 54' 40.93'' Est, 43° 37' 29.00'' Nord",34057,150 Avenue Clément Ader,,34173,CASTELNAU-LE-LEZ,12/03/2018,En intérieur,R_SO5785_1_1PUB.pdf,Oui,6.522023205183194,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
778,134842,3.85189,43.60705,"03° 51' 06.80'' Est, 43° 36' 25.38'' Nord",34172,64 Rue du Jardin des Violettes,,34070,MONTPELLIER,13/03/2018,En intérieur,R_SO5891_1_1PUB.pdf,Oui,6.6164007990457385,Lieu d'habitation,EXEM,0
779,134916,3.85144,43.606970000000004,"03° 51' 05.18'' Est, 43° 36' 25.10'' Nord",34172,19 Rue de la Figairasse,,34070,MONTPELLIER,13/03/2018,En intérieur,R_SO5891_1_2PUB.pdf,Oui,7.827756237283962,Lieu d'habitation,EXEM,0
780,135109,3.69834,43.404920000000004,"03° 41' 54.01'' Est, 43° 24' 17.72'' Nord",34301,34 Rue Maurice Clavel,,34200,SETE,27/03/2018,En intérieur,R_SO5941_1_1PUB.pdf,Oui,7.220287186429065,Lieu d'habitation,EXEM,0
781,135148,3.85354,43.60719,"03° 51' 12.74'' Est, 43° 36' 25.89'' Nord",34172,198 Rue du Plateau des Violettes,,34070,MONTPELLIER,27/03/2018,En intérieur,R_SO5934_1_1PUB.pdf,Oui,7.680127113832011,Lieu d'habitation,EXEM,0
782,135176,3.85165,43.60805,"03° 51' 05.95'' Est, 43° 36' 28.96'' Nord",34172,16 Rue du Professeur Emile Tédenat,,34070,MONTPELLIER,27/03/2018,En intérieur,R_SO5956_1_1PUB.pdf,Oui,7.344473194457532,Lieu d'habitation,EXEM,0
783,135181,3.853,43.606970000000004,"03° 51' 10.81'' Est, 43° 36' 25.07'' Nord",34172,122 Rue du Plateau des Violettes,,34070,MONTPELLIER,27/03/2018,En intérieur,R_SO5934_1_2PUB.pdf,Oui,6.149670494594483,Lieu d'habitation,EXEM,0
784,135307,4.06217,43.66715,"04° 03' 43.82'' Est, 43° 40' 01.74'' Nord",34321,Place de l'Horloge,,34130,VALERGUES,28/03/2018,En intérieur,R_SO5937_1_1PUB.pdf,Oui,6.803214543176225,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
785,135489,3.8953599999999997,43.6393,"03° 53' 43.30'' Est, 43° 38' 21.47'' Nord",34057,279 Chemin du Mas du Diable,,34170,CASTELNAU-LE-LEZ,19/04/2018,En intérieur,R_SO6008_1_1PUB.pdf,Oui,6.444664681498238,Lieu d'habitation,EXEM,0
786,135545,3.7164699999999997,43.933679999999995,"03° 42' 59.29'' Est, 43° 56' 01.26'' Nord",34128,475 Chemin du Tirondel,,34190,LAROQUE,19/04/2018,En intérieur,R_SO5940_1_1PUB.pdf,Oui,7.006993737710845,Lieu d'habitation,EXEM,0
787,135803,3.2815,43.314609999999995,"03° 16' 53.40'' Est, 43° 18' 52.59'' Nord",34336,23 Boulevard Gambetta,,34420,VILLENEUVE-LES-BEZIERS,26/04/2018,En intérieur,R_SO5964_1_1PUB.pdf,Oui,7.035636785461616,Lieu d'habitation,EXEM,0
788,136316,3.8188699999999995,43.57881,"03° 49' 07.91'' Est, 43° 34' 43.73'' Nord",34270,11 Rue des Bleuets,,34430,SAINT-JEAN-DE-VEDAS,31/05/2018,En intérieur,R_SO6318_1_2PUB.pdf,Oui,7.527800044949672,Lieu d'habitation,EXEM,0
789,136397,3.0533200000000003,43.32775,"03° 03' 11.95'' Est, 43° 19' 39.91'' Nord",34052,5 Rue des Cigales,,34310,CAPESTANG,27/06/2018,En intérieur,R_SO6344_1_1PUB.pdf,Oui,6.614148425250068,Lieu d'habitation,EXEM,0
790,136477,3.7658199999999997,43.62048,"03° 45' 56.96'' Est, 43° 37' 13.73'' Nord",34259,1315 Chemin de Gouyraune,,34680,SAINT-GEORGES-D'ORQUES,18/06/2018,En intérieur,R_SO6411_1_1PUB.pdf,Oui,7.004902485828271,Lieu d'habitation,EXEM,0
791,136550,3.8364,43.58125,"03° 50' 11.03'' Est, 43° 34' 52.49'' Nord",34270,14 Allée des Béjargues,,34430,SAINT-JEAN-DE-VEDAS,31/05/2018,En intérieur,R_SO6318_1_1PUB.pdf,Oui,6.4128068643070515,Lieu d'habitation,EXEM,0
792,136593,3.9064099999999997,43.57958,"03° 54' 23.08'' Est, 43° 34' 46.47'' Nord",34129,10 Plan Dionysos,,34970,LATTES,27/06/2018,En intérieur,R_SO6451_4_1PUB.pdf,Oui,7.618800317542406,Lieu d'habitation,EXEM,0
793,136615,3.8742900000000002,43.61254,"03° 52' 27.44'' Est, 43° 36' 45.15'' Nord",34172,1 Rue Ecole de Médecine,,34000,MONTPELLIER,05/07/2018,En intérieur,R_SO6497_6_1PUB.pdf,Oui,6.498374453414743,Lieu d'habitation,EXEM,0
794,136650,3.9278699999999995,43.583009999999994,"03° 55' 40.33'' Est, 43° 34' 58.84'' Nord",34129,Centre Commercial Grand Sud Carrefour,,34970,LATTES,05/07/2018,En intérieur,R_SO6497_5_3PUB.pdf,Oui,6.402597148166818,"Commerce (Centre commercial, ?",EXEM,0
795,136653,3.9010300000000004,43.63395,"03° 54' 03.69'' Est, 43° 38' 02.21'' Nord",34057,28 Impasse Verte colline,,34170,CASTELNAU-LE-LEZ,05/07/2018,En intérieur,R_SO6497_6_2PUB.pdf,Oui,6.952069405760633,Lieu d'habitation,EXEM,0
796,136809,3.30965,43.647040000000004,"03° 18' 34.75'' Est, 43° 38' 49.34'' Nord",34186,1 Place du Mas de Clergues,,34800,OCTON,16/07/2018,En intérieur,R_SO6497_6_3PUB.pdf,Oui,7.26483165556626,Lieu d'habitation,EXEM,0
797,137032,3.9447099999999997,43.56966,"03° 56' 40.97'' Est, 43° 34' 10.79'' Nord",34198,2 Avenue du Chateau d'Eau,,34470,PEROLS,30/07/2018,En intérieur,R_SO6497_5_2PUB.pdf,Oui,6.2559629081982395,Lieu d'habitation,EXEM,0
798,137154,3.9241699999999997,43.60417,"03° 55' 27.00'' Est, 43° 36' 15.00'' Nord",34172,1 Place de Troie,,34090,MONTPELLIER,08/08/2018,En intérieur,18 750 LSO 16487 00 M.001.R002p.pdf,Oui,7.693739637006393,"Commerce (Centre commercial, ?",APAVE Parisienne - Paris 17,0
799,137354,3.21578,43.34433,"03° 12' 56.79'' Est, 43° 20' 39.58'' Nord",34032,Allée Paul Riquet,,34500,BEZIERS,30/07/2018,En intérieur,R_SO6547_1_2PUB.pdf,Oui,7.663419844479641,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
800,137482,3.89679,43.59854,"03° 53' 48.46'' Est, 43° 35' 54.73'' Nord",34172,Place Georges Freche,,34000,MONTPELLIER,31/08/2018,En intérieur,R_SO6547_1_3PUB.pdf,Oui,6.619977916637008,"Etablissement ouvert au public (Ecole, Et Soins, Gare?)",EXEM,0
801,137561,3.8803199999999998,43.60367,"03° 52' 49.15'' Est, 43° 36' 13.22'' Nord",34172,29 Rue des 2 ponts,,34000,MONTPELLIER,31/08/2018,En intérieur,R_SO6596_4_1PUB.pdf,Oui,7.3031921232180474,Lieu d'habitation,EXEM,0
802,138730,3.9139199999999996,43.601009999999995,"03° 54' 50.12'' Est, 43° 36' 03.65'' Nord",34172,194 Avenue Nina Simone,,34060,MONTPELLIER,01/10/2018,En intérieur,R_SO6623_7_1PUB.pdf,Oui,7.279708617480146,Divers,EXEM,0
803,149977,3.9044,43.60256,"03° 54' 15.82'' Est, 43° 36' 09.22'' Nord",34172,282 Avenue du mondial 98,,34000,MONTPELLIER,02/10/2018,En intérieur,R_SO6669_1_1PUB.pdf,Oui,7.306879243240699,Divers,EXEM,0
